Datum,Ort,Produkt,Anzahl
2020-02-19,Erfurt,QuantumStorage,542
2020-02-19,Erfurt,LearningSphere,628
2020-02-19,Erfurt,AutoPilot,842
2020-02-19,Ilmenau,SmartDesk,442
2020-02-19,Ilmenau,HealthHub,397
2020-02-19,Ilmenau,QuantumStorage,0
2020-02-19,Ilmenau,LearningSphere,632
2020-02-19,Ilmenau,AutoPilot,565
2020-02-19,Jena,SmartDesk,653
2020-02-19,Jena,HealthHub,498
2020-02-19,Jena,QuantumStorage,406
2020-02-19,Jena,LearningSphere,877
2020-02-19,Jena,AutoPilot,534
2020-02-19,Weimar,SmartDesk,0
2020-02-19,Weimar,HealthHub,0
2020-02-19,Weimar,QuantumStorage,549
2020-02-19,Weimar,LearningSphere,0
2020-02-19,Weimar,AutoPilot,549
2020-02-20,Erfurt,SmartDesk,547
2020-02-20,Erfurt,HealthHub,1208
2020-02-20,Erfurt,QuantumStorage,686
2020-02-20,Erfurt,LearningSphere,753
2020-02-20,Erfurt,AutoPilot,816
2020-02-20,Ilmenau,SmartDesk,457
2020-02-20,Ilmenau,HealthHub,508
2020-02-20,Ilmenau,QuantumStorage,0
2020-02-20,Ilmenau,LearningSphere,649
2020-02-20,Ilmenau,AutoPilot,549
2020-02-20,Jena,SmartDesk,785
2020-02-20,Jena,HealthHub,555
2020-02-20,Jena,QuantumStorage,458
2020-02-20,Jena,LearningSphere,1157
2020-02-20,Jena,AutoPilot,589
2020-02-20,Weimar,SmartDesk,0
2020-02-20,Weimar,HealthHub,0
2020-02-20,Weimar,QuantumStorage,602
2020-02-20,Weimar,LearningSphere,0
2020-02-20,Weimar,AutoPilot,547
2020-02-21,Erfurt,SmartDesk,489
2020-02-21,Erfurt,HealthHub,896
2020-02-21,Erfurt,QuantumStorage,542
2020-02-21,Erfurt,LearningSphere,536
2020-02-21,Erfurt,AutoPilot,725
2020-02-21,Ilmenau,SmartDesk,350
2020-02-21,Ilmenau,HealthHub,405
2020-02-21,Ilmenau,QuantumStorage,0
2020-02-21,Ilmenau,LearningSphere,564
2020-02-21,Ilmenau,AutoPilot,486
2020-02-21,Jena,SmartDesk,508
2020-02-21,Jena,HealthHub,519
2020-02-21,Jena,QuantumStorage,339
2020-02-21,Jena,LearningSphere,749
2020-02-21,Jena,AutoPilot,523
2020-02-21,Weimar,SmartDesk,0
2020-02-21,Weimar,HealthHub,0
2020-02-21,Weimar,QuantumStorage,430
2020-02-21,Weimar,LearningSphere,0
2020-02-21,Weimar,AutoPilot,489
2020-02-22,Erfurt,SmartDesk,0
2020-02-22,Erfurt,HealthHub,0
2020-02-22,Erfurt,QuantumStorage,0
2020-02-22,Erfurt,LearningSphere,0
2020-02-22,Erfurt,AutoPilot,0
2020-02-22,Ilmenau,SmartDesk,0
2020-02-22,Ilmenau,HealthHub,0
2020-02-22,Ilmenau,QuantumStorage,0
2020-02-22,Ilmenau,LearningSphere,0
2020-02-22,Ilmenau,AutoPilot,0
2020-02-22,Jena,SmartDesk,0
2020-02-22,Jena,HealthHub,0
2020-02-22,Jena,QuantumStorage,0
2020-02-22,Jena,LearningSphere,0
2020-02-22,Jena,AutoPilot,0
2020-02-22,Weimar,SmartDesk,0
2020-02-22,Weimar,HealthHub,0
2020-02-22,Weimar,QuantumStorage,0
2020-02-22,Weimar,LearningSphere,0
2020-02-22,Weimar,AutoPilot,0
2020-02-23,Erfurt,SmartDesk,0
2020-02-23,Erfurt,HealthHub,0
2020-02-23,Erfurt,QuantumStorage,0
2020-02-23,Erfurt,LearningSphere,0
2020-02-23,Erfurt,AutoPilot,0
2020-02-23,Ilmenau,SmartDesk,0
2020-02-23,Ilmenau,HealthHub,0
2020-02-23,Ilmenau,QuantumStorage,0
2020-02-23,Ilmenau,LearningSphere,0
2020-02-23,Ilmenau,AutoPilot,0
2020-02-23,Jena,SmartDesk,0
2020-02-23,Jena,HealthHub,0
2020-02-23,Jena,QuantumStorage,0
2020-02-23,Jena,LearningSphere,0
2020-02-23,Jena,AutoPilot,0
2020-02-23,Weimar,SmartDesk,0
2020-02-23,Weimar,HealthHub,0
2020-02-23,Weimar,QuantumStorage,0
2020-02-23,Weimar,LearningSphere,0
2020-02-23,Weimar,AutoPilot,0
2020-02-24,Erfurt,SmartDesk,657
2020-02-24,Erfurt,HealthHub,1148
2020-02-24,Erfurt,QuantumStorage,813
2020-02-24,Erfurt,LearningSphere,905
2020-02-24,Erfurt,AutoPilot,865
2020-02-24,Ilmenau,SmartDesk,499
2020-02-24,Ilmenau,HealthHub,491
2020-02-24,Ilmenau,QuantumStorage,0
2020-02-24,Ilmenau,LearningSphere,766
2020-02-24,Ilmenau,AutoPilot,687
2020-02-24,Jena,SmartDesk,718
2020-02-24,Jena,HealthHub,676
2020-02-24,Jena,QuantumStorage,491
2020-02-24,Jena,LearningSphere,1082
2020-02-24,Jena,AutoPilot,734
2020-02-24,Weimar,SmartDesk,0
2020-02-24,Weimar,HealthHub,0
2020-02-24,Weimar,QuantumStorage,616
2020-02-24,Weimar,LearningSphere,0
2020-02-24,Weimar,AutoPilot,657
2020-02-25,Erfurt,SmartDesk,477
2020-02-25,Erfurt,HealthHub,839
2020-02-25,Erfurt,QuantumStorage,526
2020-02-25,Erfurt,LearningSphere,623
2020-02-25,Erfurt,AutoPilot,623
2020-02-25,Ilmenau,SmartDesk,324
2020-02-25,Ilmenau,HealthHub,294
2020-02-25,Ilmenau,QuantumStorage,0
2020-02-25,Ilmenau,LearningSphere,513
2020-02-25,Ilmenau,AutoPilot,382
2020-02-25,Jena,SmartDesk,531
2020-02-25,Jena,HealthHub,380
2020-02-25,Jena,QuantumStorage,325
2020-02-25,Jena,LearningSphere,829
2020-02-25,Jena,AutoPilot,421
2020-02-25,Weimar,SmartDesk,0
2020-02-25,Weimar,HealthHub,0
2020-02-25,Weimar,QuantumStorage,405
2020-02-25,Weimar,LearningSphere,0
2020-02-25,Weimar,AutoPilot,477
2020-02-26,Erfurt,SmartDesk,588
2020-02-26,Erfurt,HealthHub,896
2020-02-26,Erfurt,QuantumStorage,554
2020-02-26,Erfurt,LearningSphere,707
2020-02-26,Erfurt,AutoPilot,770
2020-02-26,Ilmenau,SmartDesk,442
2020-02-26,Ilmenau,HealthHub,415
2020-02-26,Ilmenau,QuantumStorage,0
2020-02-26,Ilmenau,LearningSphere,624
2020-02-26,Ilmenau,AutoPilot,515
2020-02-26,Jena,SmartDesk,564
2020-02-26,Jena,HealthHub,540
2020-02-26,Jena,QuantumStorage,370
2020-02-26,Jena,LearningSphere,959
2020-02-26,Jena,AutoPilot,611
2020-02-26,Weimar,SmartDesk,0
2020-02-26,Weimar,HealthHub,0
2020-02-26,Weimar,QuantumStorage,450
2020-02-26,Weimar,LearningSphere,0
2020-02-26,Weimar,AutoPilot,588
2020-02-27,Erfurt,SmartDesk,549
2020-02-27,Erfurt,HealthHub,1220
2020-02-27,Erfurt,QuantumStorage,722
2020-02-27,Erfurt,LearningSphere,714
2020-02-27,Erfurt,AutoPilot,823
2020-02-27,Ilmenau,SmartDesk,454
2020-02-27,Ilmenau,HealthHub,525
2020-02-27,Ilmenau,QuantumStorage,0
2020-02-27,Ilmenau,LearningSphere,598
2020-02-27,Ilmenau,AutoPilot,645
2020-02-27,Jena,SmartDesk,662
2020-02-27,Jena,HealthHub,657
2020-02-27,Jena,QuantumStorage,466
2020-02-27,Jena,LearningSphere,1134
2020-02-27,Jena,AutoPilot,622
2020-02-27,Weimar,SmartDesk,0
2020-02-27,Weimar,HealthHub,0
2020-02-27,Weimar,QuantumStorage,640
2020-02-27,Weimar,LearningSphere,0
2020-02-27,Weimar,AutoPilot,549
2020-02-28,Erfurt,SmartDesk,540
2020-02-28,Erfurt,HealthHub,1007
2020-02-28,Erfurt,QuantumStorage,571
2020-02-28,Erfurt,LearningSphere,664
2020-02-28,Erfurt,AutoPilot,705
2020-02-28,Ilmenau,SmartDesk,368
2020-02-28,Ilmenau,HealthHub,308
2020-02-28,Ilmenau,QuantumStorage,0
2020-02-28,Ilmenau,LearningSphere,563
2020-02-28,Ilmenau,AutoPilot,396
2020-02-28,Jena,SmartDesk,570
2020-02-28,Jena,HealthHub,507
2020-02-28,Jena,QuantumStorage,337
2020-02-28,Jena,LearningSphere,900
2020-02-28,Jena,AutoPilot,579
2020-02-28,Weimar,SmartDesk,0
2020-02-28,Weimar,HealthHub,0
2020-02-28,Weimar,QuantumStorage,457
2020-02-28,Weimar,LearningSphere,0
2020-02-28,Weimar,AutoPilot,540
2020-02-29,Erfurt,SmartDesk,0
2020-02-29,Erfurt,HealthHub,0
2020-02-29,Erfurt,QuantumStorage,0
2020-02-29,Erfurt,LearningSphere,0
2020-02-29,Erfurt,AutoPilot,0
2020-02-29,Ilmenau,SmartDesk,0
2020-02-29,Ilmenau,HealthHub,0
2020-02-29,Ilmenau,QuantumStorage,0
2020-02-29,Ilmenau,LearningSphere,0
2020-02-29,Ilmenau,AutoPilot,0
2020-02-29,Jena,SmartDesk,0
2020-02-29,Jena,HealthHub,0
2020-02-29,Jena,QuantumStorage,0
2020-02-29,Jena,LearningSphere,0
2020-02-29,Jena,AutoPilot,0
2020-02-29,Weimar,SmartDesk,0
2020-02-29,Weimar,HealthHub,0
2020-02-29,Weimar,QuantumStorage,0
2020-02-29,Weimar,LearningSphere,0
2020-02-29,Weimar,AutoPilot,0
2020-03-01,Erfurt,SmartDesk,0
2020-03-01,Erfurt,HealthHub,0
2020-03-01,Erfurt,QuantumStorage,0
2020-03-01,Erfurt,LearningSphere,0
2020-03-01,Erfurt,AutoPilot,0
2020-03-01,Ilmenau,SmartDesk,0
2020-03-01,Ilmenau,HealthHub,0
2020-03-01,Ilmenau,QuantumStorage,0
2020-03-01,Ilmenau,LearningSphere,0
2020-03-01,Ilmenau,AutoPilot,0
2020-03-01,Jena,SmartDesk,0
2020-03-01,Jena,HealthHub,0
2020-03-01,Jena,QuantumStorage,0
2020-03-01,Jena,LearningSphere,0
2020-03-01,Jena,AutoPilot,0
2020-03-01,Weimar,SmartDesk,0
2020-03-01,Weimar,HealthHub,0
2020-03-01,Weimar,QuantumStorage,0
2020-03-01,Weimar,LearningSphere,0
2020-03-01,Weimar,AutoPilot,0
2020-03-02,Erfurt,SmartDesk,608
2020-03-02,Erfurt,HealthHub,1335
2020-03-02,Erfurt,QuantumStorage,691
2020-03-02,Erfurt,LearningSphere,896
2020-03-02,Erfurt,AutoPilot,996
2020-03-02,Ilmenau,SmartDesk,527
2020-03-02,Ilmenau,HealthHub,519
2020-03-02,Ilmenau,QuantumStorage,0
2020-03-02,Ilmenau,LearningSphere,665
2020-03-02,Ilmenau,AutoPilot,589
2020-03-02,Jena,SmartDesk,730
2020-03-02,Jena,HealthHub,615
2020-03-02,Jena,QuantumStorage,495
2020-03-02,Jena,LearningSphere,996
2020-03-02,Jena,AutoPilot,645
2020-03-02,Weimar,SmartDesk,0
2020-03-02,Weimar,HealthHub,0
2020-03-02,Weimar,QuantumStorage,592
2020-03-02,Weimar,LearningSphere,0
2020-03-02,Weimar,AutoPilot,608
2020-03-03,Erfurt,SmartDesk,437
2020-03-03,Erfurt,HealthHub,972
2020-03-03,Erfurt,QuantumStorage,532
2020-03-03,Erfurt,LearningSphere,649
2020-03-03,Erfurt,AutoPilot,635
2020-03-03,Ilmenau,SmartDesk,311
2020-03-03,Ilmenau,HealthHub,316
2020-03-03,Ilmenau,QuantumStorage,0
2020-03-03,Ilmenau,LearningSphere,468
2020-03-03,Ilmenau,AutoPilot,383
2020-03-03,Jena,SmartDesk,494
2020-03-03,Jena,HealthHub,496
2020-03-03,Jena,QuantumStorage,376
2020-03-03,Jena,LearningSphere,812
2020-03-03,Jena,AutoPilot,435
2020-03-03,Weimar,SmartDesk,0
2020-03-03,Weimar,HealthHub,0
2020-03-03,Weimar,QuantumStorage,482
2020-03-03,Weimar,LearningSphere,0
2020-03-03,Weimar,AutoPilot,437
2020-03-04,Erfurt,SmartDesk,583
2020-03-04,Erfurt,HealthHub,1001
2020-03-04,Erfurt,QuantumStorage,516
2020-03-04,Erfurt,LearningSphere,648
2020-03-04,Erfurt,AutoPilot,719
2020-03-04,Ilmenau,SmartDesk,402
2020-03-04,Ilmenau,HealthHub,380
2020-03-04,Ilmenau,QuantumStorage,0
2020-03-04,Ilmenau,LearningSphere,642
2020-03-04,Ilmenau,AutoPilot,530
2020-03-04,Jena,SmartDesk,565
2020-03-04,Jena,HealthHub,571
2020-03-04,Jena,QuantumStorage,396
2020-03-04,Jena,LearningSphere,873
2020-03-04,Jena,AutoPilot,593
2020-03-04,Weimar,SmartDesk,0
2020-03-04,Weimar,HealthHub,0
2020-03-04,Weimar,QuantumStorage,528
2020-03-04,Weimar,LearningSphere,0
2020-03-04,Weimar,AutoPilot,583
2020-03-05,Erfurt,SmartDesk,610
2020-03-05,Erfurt,HealthHub,1066
2020-03-05,Erfurt,QuantumStorage,723
2020-03-05,Erfurt,LearningSphere,730
2020-03-05,Erfurt,AutoPilot,782
2020-03-05,Ilmenau,SmartDesk,527
2020-03-05,Ilmenau,HealthHub,475
2020-03-05,Ilmenau,QuantumStorage,0
2020-03-05,Ilmenau,LearningSphere,618
2020-03-05,Ilmenau,AutoPilot,623
2020-03-05,Jena,SmartDesk,708
2020-03-05,Jena,HealthHub,666
2020-03-05,Jena,QuantumStorage,406
2020-03-05,Jena,LearningSphere,1036
2020-03-05,Jena,AutoPilot,682
2020-03-05,Weimar,SmartDesk,0
2020-03-05,Weimar,HealthHub,0
2020-03-05,Weimar,QuantumStorage,505
2020-03-05,Weimar,LearningSphere,0
2020-03-05,Weimar,AutoPilot,610
2020-03-06,Erfurt,SmartDesk,509
2020-03-06,Erfurt,HealthHub,882
2020-03-06,Erfurt,QuantumStorage,438
2020-03-06,Erfurt,LearningSphere,630
2020-03-06,Erfurt,AutoPilot,719
2020-03-06,Ilmenau,SmartDesk,365
2020-03-06,Ilmenau,HealthHub,348
2020-03-06,Ilmenau,QuantumStorage,0
2020-03-06,Ilmenau,LearningSphere,515
2020-03-06,Ilmenau,AutoPilot,423
2020-03-06,Jena,SmartDesk,592
2020-03-06,Jena,HealthHub,543
2020-03-06,Jena,QuantumStorage,393
2020-03-06,Jena,LearningSphere,758
2020-03-06,Jena,AutoPilot,548
2020-03-06,Weimar,SmartDesk,0
2020-03-06,Weimar,HealthHub,0
2020-03-06,Weimar,QuantumStorage,476
2020-03-06,Weimar,LearningSphere,0
2020-03-06,Weimar,AutoPilot,509
2020-03-07,Erfurt,SmartDesk,0
2020-03-07,Erfurt,HealthHub,0
2020-03-07,Erfurt,QuantumStorage,0
2020-03-07,Erfurt,LearningSphere,0
2020-03-07,Erfurt,AutoPilot,0
2020-03-07,Ilmenau,SmartDesk,0
2020-03-07,Ilmenau,HealthHub,0
2020-03-07,Ilmenau,QuantumStorage,0
2020-03-07,Ilmenau,LearningSphere,0
2020-03-07,Ilmenau,AutoPilot,0
2020-03-07,Jena,SmartDesk,0
2020-03-07,Jena,HealthHub,0
2020-03-07,Jena,QuantumStorage,0
2020-03-07,Jena,LearningSphere,0
2020-03-07,Jena,AutoPilot,0
2020-03-07,Weimar,SmartDesk,0
2020-03-07,Weimar,HealthHub,0
2020-03-07,Weimar,QuantumStorage,0
2020-03-07,Weimar,LearningSphere,0
2020-03-07,Weimar,AutoPilot,0
2020-03-08,Erfurt,SmartDesk,0
2020-03-08,Erfurt,HealthHub,0
2020-03-08,Erfurt,QuantumStorage,0
2020-03-08,Erfurt,LearningSphere,0
2020-03-08,Erfurt,AutoPilot,0
2020-03-08,Ilmenau,SmartDesk,0
2020-03-08,Ilmenau,HealthHub,0
2020-03-08,Ilmenau,QuantumStorage,0
2020-03-08,Ilmenau,LearningSphere,0
2020-03-08,Ilmenau,AutoPilot,0
2020-03-08,Jena,SmartDesk,0
2020-03-08,Jena,HealthHub,0
2020-03-08,Jena,QuantumStorage,0
2020-03-08,Jena,LearningSphere,0
2020-03-08,Jena,AutoPilot,0
2020-03-08,Weimar,SmartDesk,0
2020-03-08,Weimar,HealthHub,0
2020-03-08,Weimar,QuantumStorage,0
2020-03-08,Weimar,LearningSphere,0
2020-03-08,Weimar,AutoPilot,0
2020-03-09,Erfurt,SmartDesk,653
2020-03-09,Erfurt,HealthHub,1142
2020-03-09,Erfurt,QuantumStorage,763
2020-03-09,Erfurt,LearningSphere,803
2020-03-09,Erfurt,AutoPilot,906
2020-03-09,Ilmenau,SmartDesk,585
2020-03-09,Ilmenau,HealthHub,504
2020-03-09,Ilmenau,QuantumStorage,0
2020-03-09,Ilmenau,LearningSphere,727
2020-03-09,Ilmenau,AutoPilot,628
2020-03-09,Jena,SmartDesk,790
2020-03-09,Jena,HealthHub,711
2020-03-09,Jena,QuantumStorage,478
2020-03-09,Jena,LearningSphere,1060
2020-03-09,Jena,AutoPilot,680
2020-03-09,Weimar,SmartDesk,0
2020-03-09,Weimar,HealthHub,0
2020-03-09,Weimar,QuantumStorage,643
2020-03-09,Weimar,LearningSphere,0
2020-03-09,Weimar,AutoPilot,653
2020-03-10,Erfurt,SmartDesk,404
2020-03-10,Erfurt,HealthHub,935
2020-03-10,Erfurt,QuantumStorage,422
2020-03-10,Erfurt,LearningSphere,552
2020-03-10,Erfurt,AutoPilot,730
2020-03-10,Ilmenau,SmartDesk,298
2020-03-10,Ilmenau,HealthHub,341
2020-03-10,Ilmenau,QuantumStorage,0
2020-03-10,Ilmenau,LearningSphere,544
2020-03-10,Ilmenau,AutoPilot,489
2020-03-10,Jena,SmartDesk,522
2020-03-10,Jena,HealthHub,494
2020-03-10,Jena,QuantumStorage,290
2020-03-10,Jena,LearningSphere,664
2020-03-10,Jena,AutoPilot,541
2020-03-10,Weimar,SmartDesk,0
2020-03-10,Weimar,HealthHub,0
2020-03-10,Weimar,QuantumStorage,481
2020-03-10,Weimar,LearningSphere,0
2020-03-10,Weimar,AutoPilot,404
2020-03-11,Erfurt,SmartDesk,544
2020-03-11,Erfurt,HealthHub,967
2020-03-11,Erfurt,QuantumStorage,620
2020-03-11,Erfurt,LearningSphere,667
2020-03-11,Erfurt,AutoPilot,772
2020-03-11,Ilmenau,SmartDesk,448
2020-03-11,Ilmenau,HealthHub,437
2020-03-11,Ilmenau,QuantumStorage,0
2020-03-11,Ilmenau,LearningSphere,562
2020-03-11,Ilmenau,AutoPilot,477
2020-03-11,Jena,SmartDesk,631
2020-03-11,Jena,HealthHub,578
2020-03-11,Jena,QuantumStorage,417
2020-03-11,Jena,LearningSphere,915
2020-03-11,Jena,AutoPilot,533
2020-03-11,Weimar,SmartDesk,0
2020-03-11,Weimar,HealthHub,0
2020-03-11,Weimar,QuantumStorage,487
2020-03-11,Weimar,LearningSphere,0
2020-03-11,Weimar,AutoPilot,544
2020-03-12,Erfurt,SmartDesk,624
2020-03-12,Erfurt,HealthHub,1191
2020-03-12,Erfurt,QuantumStorage,760
2020-03-12,Erfurt,LearningSphere,780
2020-03-12,Erfurt,AutoPilot,884
2020-03-12,Ilmenau,SmartDesk,425
2020-03-12,Ilmenau,HealthHub,467
2020-03-12,Ilmenau,QuantumStorage,0
2020-03-12,Ilmenau,LearningSphere,660
2020-03-12,Ilmenau,AutoPilot,571
2020-03-12,Jena,SmartDesk,752
2020-03-12,Jena,HealthHub,553
2020-03-12,Jena,QuantumStorage,502
2020-03-12,Jena,LearningSphere,1040
2020-03-12,Jena,AutoPilot,747
2020-03-12,Weimar,SmartDesk,0
2020-03-12,Weimar,HealthHub,0
2020-03-12,Weimar,QuantumStorage,525
2020-03-12,Weimar,LearningSphere,0
2020-03-12,Weimar,AutoPilot,624
2020-03-13,Erfurt,SmartDesk,448
2020-03-13,Erfurt,HealthHub,852
2020-03-13,Erfurt,QuantumStorage,580
2020-03-13,Erfurt,LearningSphere,640
2020-03-13,Erfurt,AutoPilot,719
2020-03-13,Ilmenau,SmartDesk,381
2020-03-13,Ilmenau,HealthHub,359
2020-03-13,Ilmenau,QuantumStorage,0
2020-03-13,Ilmenau,LearningSphere,606
2020-03-13,Ilmenau,AutoPilot,473
2020-03-13,Jena,SmartDesk,615
2020-03-13,Jena,HealthHub,534
2020-03-13,Jena,QuantumStorage,358
2020-03-13,Jena,LearningSphere,879
2020-03-13,Jena,AutoPilot,536
2020-03-13,Weimar,SmartDesk,0
2020-03-13,Weimar,HealthHub,0
2020-03-13,Weimar,QuantumStorage,450
2020-03-13,Weimar,LearningSphere,0
2020-03-13,Weimar,AutoPilot,448
2020-03-14,Erfurt,SmartDesk,0
2020-03-14,Erfurt,HealthHub,0
2020-03-14,Erfurt,QuantumStorage,0
2020-03-14,Erfurt,LearningSphere,0
2020-03-14,Erfurt,AutoPilot,0
2020-03-14,Ilmenau,SmartDesk,0
2020-03-14,Ilmenau,HealthHub,0
2020-03-14,Ilmenau,QuantumStorage,0
2020-03-14,Ilmenau,LearningSphere,0
2020-03-14,Ilmenau,AutoPilot,0
2020-03-14,Jena,SmartDesk,0
2020-03-14,Jena,HealthHub,0
2020-03-14,Jena,QuantumStorage,0
2020-03-14,Jena,LearningSphere,0
2020-03-14,Jena,AutoPilot,0
2020-03-14,Weimar,SmartDesk,0
2020-03-14,Weimar,HealthHub,0
2020-03-14,Weimar,QuantumStorage,0
2020-03-14,Weimar,LearningSphere,0
2020-03-14,Weimar,AutoPilot,0
2020-03-15,Erfurt,SmartDesk,0
2020-03-15,Erfurt,HealthHub,0
2020-03-15,Erfurt,QuantumStorage,0
2020-03-15,Erfurt,LearningSphere,0
2020-03-15,Erfurt,AutoPilot,0
2020-03-15,Ilmenau,SmartDesk,0
2020-03-15,Ilmenau,HealthHub,0
2020-03-15,Ilmenau,QuantumStorage,0
2020-03-15,Ilmenau,LearningSphere,0
2020-03-15,Ilmenau,AutoPilot,0
2020-03-15,Jena,SmartDesk,0
2020-03-15,Jena,HealthHub,0
2020-03-15,Jena,QuantumStorage,0
2020-03-15,Jena,LearningSphere,0
2020-03-15,Jena,AutoPilot,0
2020-03-15,Weimar,SmartDesk,0
2020-03-15,Weimar,HealthHub,0
2020-03-15,Weimar,QuantumStorage,0
2020-03-15,Weimar,LearningSphere,0
2020-03-15,Weimar,AutoPilot,0
2020-03-16,Erfurt,SmartDesk,712
2020-03-16,Erfurt,HealthHub,1198
2020-03-16,Erfurt,QuantumStorage,682
2020-03-16,Erfurt,LearningSphere,824
2020-03-16,Erfurt,AutoPilot,1067
2020-03-16,Ilmenau,SmartDesk,586
2020-03-16,Ilmenau,HealthHub,577
2020-03-16,Ilmenau,QuantumStorage,0
2020-03-16,Ilmenau,LearningSphere,819
2020-03-16,Ilmenau,AutoPilot,598
2020-03-16,Jena,SmartDesk,839
2020-03-16,Jena,HealthHub,613
2020-03-16,Jena,QuantumStorage,448
2020-03-16,Jena,LearningSphere,1070
2020-03-16,Jena,AutoPilot,714
2020-03-16,Weimar,SmartDesk,0
2020-03-16,Weimar,HealthHub,0
2020-03-16,Weimar,QuantumStorage,581
2020-03-16,Weimar,LearningSphere,0
2020-03-16,Weimar,AutoPilot,712
2020-03-17,Erfurt,SmartDesk,447
2020-03-17,Erfurt,HealthHub,712
2020-03-17,Erfurt,QuantumStorage,531
2020-03-17,Erfurt,LearningSphere,587
2020-03-17,Erfurt,AutoPilot,522
2020-03-17,Ilmenau,SmartDesk,358
2020-03-17,Ilmenau,HealthHub,326
2020-03-17,Ilmenau,QuantumStorage,0
2020-03-17,Ilmenau,LearningSphere,493
2020-03-17,Ilmenau,AutoPilot,492
2020-03-17,Jena,SmartDesk,457
2020-03-17,Jena,HealthHub,481
2020-03-17,Jena,QuantumStorage,301
2020-03-17,Jena,LearningSphere,755
2020-03-17,Jena,AutoPilot,446
2020-03-17,Weimar,SmartDesk,0
2020-03-17,Weimar,HealthHub,0
2020-03-17,Weimar,QuantumStorage,442
2020-03-17,Weimar,LearningSphere,0
2020-03-17,Weimar,AutoPilot,447
2020-03-18,Erfurt,SmartDesk,599
2020-03-18,Erfurt,HealthHub,1092
2020-03-18,Erfurt,QuantumStorage,599
2020-03-18,Erfurt,LearningSphere,703
2020-03-18,Erfurt,AutoPilot,697
2020-03-18,Ilmenau,SmartDesk,400
2020-03-18,Ilmenau,HealthHub,403
2020-03-18,Ilmenau,QuantumStorage,0
2020-03-18,Ilmenau,LearningSphere,599
2020-03-18,Ilmenau,AutoPilot,508
2020-03-18,Jena,SmartDesk,576
2020-03-18,Jena,HealthHub,521
2020-03-18,Jena,QuantumStorage,375
2020-03-18,Jena,LearningSphere,829
2020-03-18,Jena,AutoPilot,616
2020-03-18,Weimar,SmartDesk,0
2020-03-18,Weimar,HealthHub,0
2020-03-18,Weimar,QuantumStorage,549
2020-03-18,Weimar,LearningSphere,0
2020-03-18,Weimar,AutoPilot,599
2020-03-19,Erfurt,SmartDesk,692
2020-03-19,Erfurt,HealthHub,1209
2020-03-19,Erfurt,QuantumStorage,606
2020-03-19,Erfurt,LearningSphere,656
2020-03-19,Erfurt,AutoPilot,859
2020-03-19,Ilmenau,SmartDesk,478
2020-03-19,Ilmenau,HealthHub,459
2020-03-19,Ilmenau,QuantumStorage,0
2020-03-19,Ilmenau,LearningSphere,750
2020-03-19,Ilmenau,AutoPilot,637
2020-03-19,Jena,SmartDesk,626
2020-03-19,Jena,HealthHub,584
2020-03-19,Jena,QuantumStorage,463
2020-03-19,Jena,LearningSphere,1022
2020-03-19,Jena,AutoPilot,608
2020-03-19,Weimar,SmartDesk,0
2020-03-19,Weimar,HealthHub,0
2020-03-19,Weimar,QuantumStorage,542
2020-03-19,Weimar,LearningSphere,0
2020-03-19,Weimar,AutoPilot,692
2020-03-20,Erfurt,SmartDesk,570
2020-03-20,Erfurt,HealthHub,945
2020-03-20,Erfurt,QuantumStorage,509
2020-03-20,Erfurt,LearningSphere,608
2020-03-20,Erfurt,AutoPilot,725
2020-03-20,Ilmenau,SmartDesk,380
2020-03-20,Ilmenau,HealthHub,411
2020-03-20,Ilmenau,QuantumStorage,0
2020-03-20,Ilmenau,LearningSphere,585
2020-03-20,Ilmenau,AutoPilot,442
2020-03-20,Jena,SmartDesk,589
2020-03-20,Jena,HealthHub,497
2020-03-20,Jena,QuantumStorage,387
2020-03-20,Jena,LearningSphere,856
2020-03-20,Jena,AutoPilot,461
2020-03-20,Weimar,SmartDesk,0
2020-03-20,Weimar,HealthHub,0
2020-03-20,Weimar,QuantumStorage,423
2020-03-20,Weimar,LearningSphere,0
2020-03-20,Weimar,AutoPilot,570
2020-03-21,Erfurt,SmartDesk,0
2020-03-21,Erfurt,HealthHub,0
2020-03-21,Erfurt,QuantumStorage,0
2020-03-21,Erfurt,LearningSphere,0
2020-03-21,Erfurt,AutoPilot,0
2020-03-21,Ilmenau,SmartDesk,0
2020-03-21,Ilmenau,HealthHub,0
2020-03-21,Ilmenau,QuantumStorage,0
2020-03-21,Ilmenau,LearningSphere,0
2020-03-21,Ilmenau,AutoPilot,0
2020-03-21,Jena,SmartDesk,0
2020-03-21,Jena,HealthHub,0
2020-03-21,Jena,QuantumStorage,0
2020-03-21,Jena,LearningSphere,0
2020-03-21,Jena,AutoPilot,0
2020-03-21,Weimar,SmartDesk,0
2020-03-21,Weimar,HealthHub,0
2020-03-21,Weimar,QuantumStorage,0
2020-03-21,Weimar,LearningSphere,0
2020-03-21,Weimar,AutoPilot,0
2020-03-22,Erfurt,SmartDesk,0
2020-03-22,Erfurt,HealthHub,0
2020-03-22,Erfurt,QuantumStorage,0
2020-03-22,Erfurt,LearningSphere,0
2020-03-22,Erfurt,AutoPilot,0
2020-03-22,Ilmenau,SmartDesk,0
2020-03-22,Ilmenau,HealthHub,0
2020-03-22,Ilmenau,QuantumStorage,0
2020-03-22,Ilmenau,LearningSphere,0
2020-03-22,Ilmenau,AutoPilot,0
